year,reg_sk,sex_sk,age_sk,le
2015,1158,2,65,16.64
2015,1158,3,0,68.43
2015,1158,3,15,54.36
2015,1158,3,50,24.69
2015,1158,3,65,14.81
2015,1160,1,0,66.87
2015,1160,1,15,52.64
2015,1160,1,50,22.86
2015,1160,1,65,13.34
2015,1160,2,0,76.76
2015,1160,2,15,62.44
2015,1160,2,50,29.67
2015,1160,2,65,17.24
2015,1160,3,0,71.91
2015,1160,3,15,57.65
2015,1160,3,50,26.58
2015,1160,3,65,15.69
2015,1161,1,0,65.68
2015,1161,1,15,51.37
2015,1161,1,50,22.2
2015,1161,1,65,12.79
2015,1161,2,0,77.12
2015,1161,2,15,62.84
2015,1161,2,50,30.19
2015,1161,2,65,17.69
2015,1161,3,0,71.48
2015,1161,3,15,57.19
2015,1161,3,50,26.61
2015,1161,3,65,15.83
2015,1163,1,0,65.8
2015,1163,1,15,51.61
2015,1163,1,50,22.25
2015,1163,1,65,13.18
2015,1163,2,0,76.82
2015,1163,2,15,62.47
2015,1163,2,50,29.89
2015,1163,2,65,17.44
2015,1163,3,0,71.4
2015,1163,3,15,57.15
2015,1163,3,50,26.42
2015,1163,3,65,15.79
2015,1164,1,0,62.32
2015,1164,1,15,47.99
2015,1164,1,50,20.11
2015,1164,1,65,11.72
2015,1164,2,0,74.15
2015,1164,2,15,59.88
2015,1164,2,50,27.94
2015,1164,2,65,16.21
2015,1164,3,0,68.01
2015,1164,3,15,53.72
2015,1164,3,50,24.27
2015,1164,3,65,14.44
2015,1165,1,0,63.72
2015,1165,1,15,49.36
2015,1165,1,50,21.45
2015,1165,1,65,12.56
2015,1165,2,0,75.86
2015,1165,2,15,61.47
2015,1165,2,50,29.58
2015,1165,2,65,17.39
2015,1165,3,0,69.84
2015,1165,3,15,55.47
2015,1165,3,50,25.93
2015,1165,3,65,15.55
2015,1166,1,0,64.05
2015,1166,1,15,49.78
2015,1166,1,50,20.84
2015,1166,1,65,11.96
2015,1166,2,0,75.33
2015,1166,2,15,61.1
2015,1166,2,50,29.09
2015,1166,2,65,17.05
2015,1166,3,0,69.72
2015,1166,3,15,55.48
2015,1166,3,50,25.36
2015,1166,3,65,15.11
2015,1168,1,0,65.85
2015,1168,1,15,51.39
2015,1168,1,50,21.77
2015,1168,1,65,12.52
2015,1168,2,0,77.52
2015,1168,2,15,63.07
2015,1168,2,50,30.2
2015,1168,2,65,17.64
2015,1168,3,0,71.66
2015,1168,3,15,57.21
2015,1168,3,50,26.3
2015,1168,3,65,15.65
2015,1169,1,0,65.9
2015,1169,1,15,51.37
2015,1169,1,50,22.45
2015,1169,1,65,13.58
2015,1169,2,0,76.62
2015,1169,2,15,62.2
2015,1169,2,50,29.86
2015,1169,2,65,17.89
2015,1169,3,0,71.3
2015,1169,3,15,56.82
2015,1169,3,50,26.46
2015,1169,3,65,16.18
2015,1170,1,0,63.97
2015,1170,1,15,49.74
2015,1170,1,50,21.14
2015,1170,1,65,12.37
2015,1170,2,0,76.04
2015,1170,2,15,61.76
2015,1170,2,50,29.53
2015,1170,2,65,17.37
2015,1170,3,0,70.06
2015,1170,3,15,55.81
2015,1170,3,50,25.79
2015,1170,3,65,15.53
2015,1171,1,0,66.51
2015,1171,1,15,52.15
2015,1171,1,50,22.79
2015,1171,1,65,12.79
2015,1171,2,0,77.12
2015,1171,2,15,62.77
2015,1171,2,50,29.98
2015,1171,2,65,17.38
2015,1171,3,0,71.84
2015,1171,3,15,57.49
2015,1171,3,50,26.68
2015,1171,3,65,15.57
2015,1173,1,0,64.49
2015,1173,1,15,50.22
2015,1173,1,50,21.9
2015,1173,1,65,12.61
2015,1173,2,0,76.47
2015,1173,2,15,62.14
2015,1173,2,50,29.98
2015,1173,2,65,17.46
2015,1173,3,0,70.47
2015,1173,3,15,56.18
2015,1173,3,50,26.28
2015,1173,3,65,15.55
2015,1175,1,0,63.92
2015,1175,1,15,49.66
2015,1175,1,50,21.84
2015,1175,1,65,12.87
2015,1175,2,0,75.8
2015,1175,2,15,61.48
2015,1175,2,50,29.65
2015,1175,2,65,17.49
2015,1175,3,0,69.92
2015,1175,3,15,55.65
2015,1175,3,50,26.14
2015,1175,3,65,15.71
2015,1176,1,0,61.88
2015,1176,1,15,47.81
2015,1176,1,50,20.21
2015,1176,1,65,11.75
2015,1176,2,0,73.05
2015,1176,2,15,58.88
2015,1176,2,50,27.4
2015,1176,2,65,15.92
2015,1176,3,0,67.33
2015,1176,3,15,53.22
2015,1176,3,50,24.05
2015,1176,3,65,14.25
2015,1177,1,0,59.53
2015,1177,1,15,46.65
2015,1177,1,50,20.24
2015,1177,1,65,11.22
2015,1177,2,0,69.89
2015,1177,2,15,55.09
2015,1177,2,50,25.64
2015,1177,2,65,13.02
2015,1177,3,0,64.29
2015,1177,3,15,50.52
2015,1177,3,50,22.9
2015,1177,3,65,12.29
2015,1178,1,0,64.88
2015,1178,1,15,50.52
2015,1178,1,50,21.34
2015,1178,1,65,12.53
2015,1178,2,0,76.68
2015,1178,2,15,62.33
2015,1178,2,50,29.66
2015,1178,2,65,17.26
2015,1178,3,0,70.94
2015,1178,3,15,56.59
2015,1178,3,50,25.99
2015,1178,3,65,15.53
2015,1179,1,0,66.89
2015,1179,1,15,52.89
2015,1179,1,50,23.24
2015,1179,1,65,13.35
2015,1179,2,0,77.62
2015,1179,2,15,63.21
2015,1179,2,50,30.16
2015,1179,2,65,17.43
2015,1179,3,0,72.3
2015,1179,3,15,58.12
2015,1179,3,50,27.01
2015,1179,3,65,15.79
2015,1180,1,0,64.28
2015,1180,1,15,50.03
2015,1180,1,50,21.87
2015,1180,1,65,12.88
2015,1180,2,0,76.09
2015,1180,2,15,61.87
2015,1180,2,50,29.89
2015,1180,2,65,17.65
2015,1180,3,0,70.09
2015,1180,3,15,55.86
2015,1180,3,50,26.12
2015,1180,3,65,15.72
2015,1181,1,0,63.7
2015,1181,1,15,49.41
2015,1181,1,50,21.25
2015,1181,1,65,12.48
2015,1181,2,0,74.64
2015,1181,2,15,60.4
2015,1181,2,50,28.95
2015,1181,2,65,17.49
2015,1181,3,0,69.18
2015,1181,3,15,54.92
2015,1181,3,50,25.42
2015,1181,3,65,15.49
2015,1182,1,0,73.4
2015,1182,1,15,59.86
2015,1182,1,50,27.67
2015,1182,1,65,16.46
2015,1182,2,0,79.63
2015,1182,2,15,65.9
2015,1182,2,50,32.03
2015,1182,2,65,18.69
2015,1182,3,0,76.58
2015,1182,3,15,62.96
2015,1182,3,50,29.95
2015,1182,3,65,17.69
2015,1183,1,0,69.86
2015,1183,1,15,55.63
2015,1183,1,50,25.02
2015,1183,1,65,14.52
2015,1183,2,0,79.21
2015,1183,2,15,64.83
2015,1183,2,50,31.2
2015,1183,2,65,18.02
2015,1183,3,0,74.71
2015,1183,3,15,60.41
2015,1183,3,50,28.4
2015,1183,3,65,16.61
2015,1184,1,0,62.78
2015,1184,1,15,48.73
2015,1184,1,50,21.01
2015,1184,1,65,11.62
2015,1184,2,0,74.22
2015,1184,2,15,60.46
2015,1184,2,50,28.76
2015,1184,2,65,16.8
2015,1184,3,0,68.44
2015,1184,3,15,54.52
2015,1184,3,50,25.11
2015,1184,3,65,14.68
2015,1185,1,0,67.03
2015,1185,1,15,53.2
2015,1185,1,50,23.44
2015,1185,1,65,13.6
2015,1185,2,0,77.45
2015,1185,2,15,63.29
2015,1185,2,50,30.58
2015,1185,2,65,17.86
2015,1185,3,0,72.22
2015,1185,3,15,58.26
2015,1185,3,50,27.24
2015,1185,3,65,16.11
2015,1186,1,0,62.85
2015,1186,1,15,48.42
2015,1186,1,50,20.08
2015,1186,1,65,12.22
2015,1186,2,0,75.55
2015,1186,2,15,61.12
2015,1186,2,50,29.05
2015,1186,2,65,17.17
2015,1186,3,0,69.18
2015,1186,3,15,54.76
2015,1186,3,50,24.98
2015,1186,3,65,15.36
2015,1187,1,0,63.26
2015,1187,1,15,48.83
2015,1187,1,50,20.24
2015,1187,1,65,11.96
2015,1187,2,0,75.64
2015,1187,2,15,61.08
2015,1187,2,50,28.79
2015,1187,2,65,16.94
2015,1187,3,0,69.39
2015,1187,3,15,54.91
2015,1187,3,50,24.9
2015,1187,3,65,15.11
2015,1188,1,0,63.49
2015,1188,1,15,49.32
2015,1188,1,50,20.87
2015,1188,1,65,12.14
2015,1188,2,0,76.28
2015,1188,2,15,62.03
2015,1188,2,50,29.71
2015,1188,2,65,17.43
2015,1188,3,0,69.76
2015,1188,3,15,55.56
2015,1188,3,50,25.56
2015,1188,3,65,15.32
2015,1189,1,0,66.4
2015,1189,1,15,51.9
2015,1189,1,50,21.87
2015,1189,1,65,12.33
2015,1189,2,0,77.6
2015,1189,2,15,63.2
2015,1189,2,50,30.33
2015,1189,2,65,17.52
2015,1189,3,0,72.04
2015,1189,3,15,57.6
2015,1189,3,50,26.44
2015,1189,3,65,15.51
2015,1190,1,0,68.73
2015,1190,1,15,54.82
2015,1190,1,50,24.57
2015,1190,1,65,14.62
2015,1190,2,0,79.62
2015,1190,2,15,65.28
2015,1190,2,50,31.85
2015,1190,2,65,18.81
2015,1190,3,0,74.36
2015,1190,3,15,60.27
2015,1190,3,50,28.58
2015,1190,3,65,17.13
2015,1191,1,0,69.97
2015,1191,1,15,55.84
2015,1191,1,50,25.39
2015,1191,1,65,15.2
2015,1191,2,0,78.73
2015,1191,2,15,64.6
2015,1191,2,50,30.94
2015,1191,2,65,17.96
2015,1191,3,0,74.51
2015,1191,3,15,60.39
2015,1191,3,50,28.41
2015,1191,3,65,16.83
2015,1192,1,0,67.05
2015,1192,1,15,52.71
2015,1192,1,50,23.02
2015,1192,1,65,13.43
2015,1192,2,0,78.48
2015,1192,2,15,64.04
2015,1192,2,50,31.05
2015,1192,2,65,18.33
2015,1192,3,0,72.86
2015,1192,3,15,58.48
2015,1192,3,50,27.4
2015,1192,3,65,16.38
2015,1193,1,0,58.09
2015,1193,1,15,44.57
2015,1193,1,50,19.32
2015,1193,1,65,10.81
2015,1193,2,0,68.44
2015,1193,2,15,54.84
2015,1193,2,50,24.96
2015,1193,2,65,14.83
2015,1193,3,0,63.22
2015,1193,3,15,49.68
2015,1193,3,50,22.4
2015,1193,3,65,13.17
2015,1194,1,0,64.17
2015,1194,1,15,49.78
2015,1194,1,50,21.28
2015,1194,1,65,12.2
2015,1194,2,0,76.67
2015,1194,2,15,62.19
2015,1194,2,50,29.78
2015,1194,2,65,17.31
2015,1194,3,0,70.45
2015,1194,3,15,56.03
2015,1194,3,50,25.93
2015,1194,3,65,15.35
2015,1195,1,0,63.33
2015,1195,1,15,49.33
2015,1195,1,50,21.04
2015,1195,1,65,12.18
2015,1195,2,0,73.83
2015,1195,2,15,59.67
2015,1195,2,50,28.29
2015,1195,2,65,16.56
2015,1195,3,0,68.64
2015,1195,3,15,54.57
2015,1195,3,50,25
2015,1195,3,65,14.84
2015,1196,1,0,70.51
2015,1196,1,15,56.76
2015,1196,1,50,24.33
2015,1196,1,65,13.54
2015,1196,2,0,76.44
2015,1196,2,15,62.54
2015,1196,2,50,28.68
2015,1196,2,65,15.91
2015,1196,3,0,73.52
2015,1196,3,15,59.71
2015,1196,3,50,26.61
2015,1196,3,65,14.87
2015,1197,1,0,65.51
2015,1197,1,15,51.08
2015,1197,1,50,22.17
2015,1197,1,65,13.07
2015,1197,2,0,77.28
2015,1197,2,15,62.8
2015,1197,2,50,30.43
2015,1197,2,65,17.89
2015,1197,3,0,71.36
2015,1197,3,15,56.91
2015,1197,3,50,26.59
2015,1197,3,65,16
2015,1198,1,0,64.98
2015,1198,1,15,50.93
2015,1198,1,50,22.31
2015,1198,1,65,13.31
2015,1198,2,0,76.01
2015,1198,2,15,61.84
2015,1198,2,50,29.35
2015,1198,2,65,17.15
2015,1198,3,0,70.4
2015,1198,3,15,56.3
2015,1198,3,50,26.06
2015,1198,3,65,15.6
2015,1199,1,0,59.1
2015,1199,1,15,45.58
2015,1199,1,50,18.78
2015,1199,1,65,10.9
2015,1199,2,0,71.37
2015,1199,2,15,57.44
2015,1199,2,50,26.61
2015,1199,2,65,15.95
2015,1199,3,0,64.97
2015,1199,3,15,51.27
2015,1199,3,50,22.92
2015,1199,3,65,13.9
2016,1100,1,0,66.54
2016,1100,1,15,52.24
2016,1100,1,50,22.79
2016,1100,1,65,13.47
2016,1100,2,0,77.16
2016,1100,2,15,62.8
2016,1100,2,50,30.23
2016,1100,2,65,17.82
2016,1100,3,0,71.95
2016,1100,3,15,57.63
2016,1100,3,50,26.87
2016,1100,3,65,16.13
2016,1101,1,0,65.13
2016,1101,1,15,50.93
2016,1101,1,50,22.01
2016,1101,1,65,12.57
2016,1101,2,0,76.42
2016,1101,2,15,62.1
2016,1101,2,50,29.75
2016,1101,2,65,17.57
2016,1101,3,0,70.79
2016,1101,3,15,56.55
2016,1101,3,50,26.18
2016,1101,3,65,15.56
2016,1103,1,0,67.89
2016,1103,1,15,53.48
2016,1103,1,50,23.45
2016,1103,1,65,13.89
2016,1103,2,0,77.7
2016,1103,2,15,63.26
2016,1103,2,50,30.19
2016,1103,2,65,17.58
2016,1103,3,0,72.88
2016,1103,3,15,58.46
2016,1103,3,50,27.09
2016,1103,3,65,16.08
2016,1104,1,0,64.31
2016,1104,1,15,50.01
2016,1104,1,50,21.53
2016,1104,1,65,12.57
2016,1104,2,0,75.76
2016,1104,2,15,61.5
2016,1104,2,50,29.59
2016,1104,2,65,17.51
2016,1104,3,0,70.06
2016,1104,3,15,55.78
2016,1104,3,50,25.9
2016,1104,3,65,15.57
2016,1105,1,0,64.48
2016,1105,1,15,50.26
2016,1105,1,50,21.25
2016,1105,1,65,12.36
2016,1105,2,0,75.09
2016,1105,2,15,60.83
2016,1105,2,50,28.65
2016,1105,2,65,16.72
2016,1105,3,0,69.69
2016,1105,3,15,55.45
2016,1105,3,50,25.2
2016,1105,3,65,14.98
2016,1107,1,0,68.65
2016,1107,1,15,54.55
2016,1107,1,50,23.88
2016,1107,1,65,14.04
2016,1107,2,0,78.03
2016,1107,2,15,63.79
2016,1107,2,50,30.6
2016,1107,2,65,17.88
2016,1107,3,0,73.48
2016,1107,3,15,59.32
2016,1107,3,50,27.55
2016,1107,3,65,16.36
2016,1108,1,0,63.53
2016,1108,1,15,49.29
2016,1108,1,50,20.5
2016,1108,1,65,12.35
2016,1108,2,0,74.96
2016,1108,2,15,60.67
2016,1108,2,50,28.72
2016,1108,2,65,16.96
2016,1108,3,0,69.17
2016,1108,3,15,54.92
2016,1108,3,50,24.92
2016,1108,3,65,15.17
2016,1110,1,0,62.63
2016,1110,1,15,48.21
2016,1110,1,50,19.91
2016,1110,1,65,11.79
2016,1110,2,0,74.26
2016,1110,2,15,59.86
2016,1110,2,50,28.11
2016,1110,2,65,16.5
2016,1110,3,0,68.29
2016,1110,3,15,53.88
2016,1110,3,50,24.22
2016,1110,3,65,14.61
2016,1111,1,0,64.96
2016,1111,1,15,50.64
2016,1111,1,50,21.67
2016,1111,1,65,13.09
2016,1111,2,0,76.78
2016,1111,2,15,62.33
2016,1111,2,50,30.02
2016,1111,2,65,17.83
2016,1111,3,0,70.86
2016,1111,3,15,56.49
2016,1111,3,50,26.23
2016,1111,3,65,16.06
2016,1112,1,0,66.94
2016,1112,1,15,52.61
2016,1112,1,50,22.74
2016,1112,1,65,13.72
2016,1112,2,0,77.63
2016,1112,2,15,63.32
2016,1112,2,50,30.55
2016,1112,2,65,18.2
2016,1112,3,0,72.33
2016,1112,3,15,58.02
2016,1112,3,50,26.95
2016,1112,3,65,16.43
2016,1114,1,0,67.67
2016,1114,1,15,53.41
2016,1114,1,50,22.79
2016,1114,1,65,13.01
2016,1114,2,0,77.89
2016,1114,2,15,63.47
2016,1114,2,50,30.26
2016,1114,2,65,17.38
2016,1114,3,0,72.87
2016,1114,3,15,58.55
2016,1114,3,50,26.82
2016,1114,3,65,15.63
2016,1115,1,0,64.96
2016,1115,1,15,50.65
2016,1115,1,50,21.28
2016,1115,1,65,12.36
2016,1115,2,0,76.84
2016,1115,2,15,62.53
2016,1115,2,50,30.04
2016,1115,2,65,17.58
2016,1115,3,0,70.94
2016,1115,3,15,56.64
2016,1115,3,50,26.01
2016,1115,3,65,15.57
2016,1117,1,0,64.34
2016,1117,1,15,50.04
2016,1117,1,50,20.99
2016,1117,1,65,12.07
2016,1117,2,0,75.99
2016,1117,2,15,61.56
2016,1117,2,50,29.26
2016,1117,2,65,17.03
2016,1117,3,0,70.27
2016,1117,3,15,55.92
2016,1117,3,50,25.6
2016,1117,3,65,15.19
2016,1118,1,0,67.29
2016,1118,1,15,53.01
2016,1118,1,50,23
2016,1118,1,65,13.66
2016,1118,2,0,77.59
2016,1118,2,15,63.24
2016,1118,2,50,30.49
2016,1118,2,65,18.04
2016,1118,3,0,72.54
2016,1118,3,15,58.24
2016,1118,3,50,27.08
2016,1118,3,65,16.31
2016,1119,1,0,64.12
2016,1119,1,15,49.91
2016,1119,1,50,20.45
2016,1119,1,65,11.91
2016,1119,2,0,76.42
2016,1119,2,15,61.95
2016,1119,2,50,29.47
2016,1119,2,65,17.28
2016,1119,3,0,70.22
2016,1119,3,15,55.9
2016,1119,3,50,25.26
2016,1119,3,65,15.15
2016,1120,1,0,66.17
2016,1120,1,15,51.83
2016,1120,1,50,22.43
2016,1120,1,65,13.16
2016,1120,2,0,78.01
2016,1120,2,15,63.47
2016,1120,2,50,30.54
2016,1120,2,65,17.91
2016,1120,3,0,72.11
2016,1120,3,15,57.68
2016,1120,3,50,26.82
2016,1120,3,65,16.06
2016,1122,1,0,64.69
2016,1122,1,15,50.44
2016,1122,1,50,21.44
2016,1122,1,65,12.5
2016,1122,2,0,76.63
2016,1122,2,15,62.24
2016,1122,2,50,29.77
2016,1122,2,65,17.25
2016,1122,3,0,70.76
2016,1122,3,15,56.46
2016,1122,3,50,26.05
2016,1122,3,65,15.48
2016,1124,1,0,64.91
2016,1124,1,15,50.56
2016,1124,1,50,21.07
2016,1124,1,65,12.15
2016,1124,2,0,76.32
2016,1124,2,15,61.91
2016,1124,2,50,29.5
2016,1124,2,65,17.26
2016,1124,3,0,70.8
2016,1124,3,15,56.43
2016,1124,3,50,25.8
2016,1124,3,65,15.39
2016,1125,1,0,62.16
2016,1125,1,15,47.88
2016,1125,1,50,20.69
2016,1125,1,65,12.06
2016,1125,2,0,74.26
2016,1125,2,15,59.92
2016,1125,2,50,28.85
2016,1125,2,65,17.28
2016,1125,3,0,68.22
2016,1125,3,15,53.92
2016,1125,3,50,25.17
2016,1125,3,65,15.28
2016,1126,1,0,78.65
2016,1126,1,15,64.97
2016,1126,1,50,32.94
2016,1126,1,65,21.05
2016,1126,2,0,85.05
2016,1126,2,15,71.09
2016,1126,2,50,36.97
2016,1126,2,65,23.48
2016,1126,3,0,82.16
2016,1126,3,15,68.35
2016,1126,3,50,35.22
2016,1126,3,65,22.52
2016,1127,1,0,67
2016,1127,1,15,52.64
2016,1127,1,50,22.92
2016,1127,1,65,13.39
2016,1127,2,0,76.65
2016,1127,2,15,62.12
2016,1127,2,50,29.83
2016,1127,2,65,17.51
2016,1127,3,0,72
2016,1127,3,15,57.56
2016,1127,3,50,26.79
2016,1127,3,65,15.98
2016,1128,1,0,63.42
2016,1128,1,15,49.3
2016,1128,1,50,20.67
2016,1128,1,65,12.04
2016,1128,2,0,74.97
2016,1128,2,15,60.61
2016,1128,2,50,28.86
2016,1128,2,65,16.9
2016,1128,3,0,69.2
2016,1128,3,15,54.98
2016,1128,3,50,25.14
2016,1128,3,65,15.05
2016,1129,1,0,65.45
2016,1129,1,15,51.33
2016,1129,1,50,21.81
2016,1129,1,65,12.84
2016,1129,2,0,76.91
2016,1129,2,15,62.59
2016,1129,2,50,29.91
2016,1129,2,65,17.52
2016,1129,3,0,71.21
2016,1129,3,15,57.01
2016,1129,3,50,26.23
2016,1129,3,65,15.72
2016,1130,1,0,63.47
2016,1130,1,15,49.35
2016,1130,1,50,21.07
2016,1130,1,65,12.41
2016,1130,2,0,74.68
2016,1130,2,15,60.59
2016,1130,2,50,28.35
2016,1130,2,65,16.39
2016,1130,3,0,68.74
2016,1130,3,15,54.63
2016,1130,3,50,24.9
2016,1130,3,65,14.85
2016,1132,1,0,62.74
2016,1132,1,15,48.55
2016,1132,1,50,21.45
2016,1132,1,65,12.61
2016,1132,2,0,74.85
2016,1132,2,15,60.51
2016,1132,2,50,29.15
2016,1132,2,65,17.31
2016,1132,3,0,68.79
2016,1132,3,15,54.54
2016,1132,3,50,25.67
2016,1132,3,65,15.5
2016,1133,1,0,65.78
2016,1133,1,15,51.35
2016,1133,1,50,21.62
2016,1133,1,65,12.46
2016,1133,2,0,77.72
2016,1133,2,15,63.22
2016,1133,2,50,30.28
2016,1133,2,65,17.76
2016,1133,3,0,71.75
2016,1133,3,15,57.29
2016,1133,3,50,26.27
2016,1133,3,65,15.67
2016,1134,1,0,65.55
2016,1134,1,15,51.35
2016,1134,1,50,21.36
2016,1134,1,65,12.22
2016,1134,2,0,75.97
2016,1134,2,15,61.71
2016,1134,2,50,29.09
2016,1134,2,65,16.74
2016,1134,3,0,70.87
2016,1134,3,15,56.64
2016,1134,3,50,25.58
2016,1134,3,65,15.01
2016,1136,1,0,65.38
2016,1136,1,15,50.93
2016,1136,1,50,22.68
2016,1136,1,65,13.26
2016,1136,2,0,76.66
2016,1136,2,15,62.22
2016,1136,2,50,30.25
2016,1136,2,65,17.77
2016,1136,3,0,71.13
2016,1136,3,15,56.69
2016,1136,3,50,26.88
2016,1136,3,65,16.03
2016,1137,1,0,63.33
2016,1137,1,15,49.13
2016,1137,1,50,21.44
2016,1137,1,65,12.47
2016,1137,2,0,75.76
2016,1137,2,15,61.47
2016,1137,2,50,29.88
2016,1137,2,65,17.72
2016,1137,3,0,69.44
2016,1137,3,15,55.21
2016,1137,3,50,25.96
2016,1137,3,65,15.62
2016,1138,1,0,65.12
2016,1138,1,15,50.72
2016,1138,1,50,21.16
2016,1138,1,65,12.19
2016,1138,2,0,76.62
2016,1138,2,15,62.25
2016,1138,2,50,29.48
2016,1138,2,65,17.12
2016,1138,3,0,70.92
2016,1138,3,15,56.54
2016,1138,3,50,25.65
2016,1138,3,65,15.21
2016,1140,1,0,70.44
2016,1140,1,15,55.95
2016,1140,1,50,25.52
2016,1140,1,65,15.72
2016,1140,2,0,79.15
2016,1140,2,15,64.63
2016,1140,2,50,31.77
2016,1140,2,65,19.18
2016,1140,3,0,75.11
2016,1140,3,15,60.61
2016,1140,3,50,29.11
2016,1140,3,65,17.88
2016,1141,1,0,66.51
2016,1141,1,15,52
2016,1141,1,50,22.77
2016,1141,1,65,13.79
2016,1141,2,0,76.93
2016,1141,2,15,62.49
2016,1141,2,50,30.26
2016,1141,2,65,18.06
2016,1141,3,0,71.78
2016,1141,3,15,57.3
2016,1141,3,50,26.9
2016,1141,3,65,16.42
2016,1142,1,0,65.98
2016,1142,1,15,51.65
2016,1142,1,50,21.7
2016,1142,1,65,12.5
2016,1142,2,0,77.16
2016,1142,2,15,62.97
2016,1142,2,50,29.93
2016,1142,2,65,17.29
2016,1142,3,0,71.64
2016,1142,3,15,57.39
2016,1142,3,50,26.16
2016,1142,3,65,15.45
2016,1144,1,0,63.82
2016,1144,1,15,49.23
2016,1144,1,50,20.71
2016,1144,1,65,12.54
2016,1144,2,0,74.68
2016,1144,2,15,60.03
2016,1144,2,50,27.95
2016,1144,2,65,16.19
2016,1144,3,0,69.08
2016,1144,3,15,54.47
2016,1144,3,50,24.53
2016,1144,3,65,14.81
2016,1145,1,0,74.05
2016,1145,1,15,59.74
2016,1145,1,50,28.78
2016,1145,1,65,18.42
2016,1145,2,0,80.76
2016,1145,2,15,66.46
2016,1145,2,50,33.18
2016,1145,2,65,20.25
2016,1145,3,0,77.47
2016,1145,3,15,63.16
2016,1145,3,50,31.11
2016,1145,3,65,19.39
2016,1146,1,0,67.32
2016,1146,1,15,52.9
2016,1146,1,50,22.93
2016,1146,1,65,13.33
2016,1146,2,0,77.34
2016,1146,2,15,62.79
2016,1146,2,50,29.92
2016,1146,2,65,17.38
2016,1146,3,0,72.51
2016,1146,3,15,58.03
2016,1146,3,50,26.83
2016,1146,3,65,15.83
2016,1147,1,0,65.76
2016,1147,1,15,51.13
2016,1147,1,50,21.06
2016,1147,1,65,11.95
2016,1147,2,0,75.73
2016,1147,2,15,61.07
2016,1147,2,50,28.94
2016,1147,2,65,16.79
2016,1147,3,0,71.01
2016,1147,3,15,56.38
2016,1147,3,50,25.56
2016,1147,3,65,15.15
2016,1149,1,0,62.93
2016,1149,1,15,48.7
2016,1149,1,50,20.36
2016,1149,1,65,12.15
2016,1149,2,0,75.32
2016,1149,2,15,60.85
2016,1149,2,50,28.83
2016,1149,2,65,16.93
2016,1149,3,0,69.13
2016,1149,3,15,54.81
2016,1149,3,50,25
2016,1149,3,65,15.13
2016,1150,1,0,65.45
2016,1150,1,15,51.23
2016,1150,1,50,22.35
2016,1150,1,65,12.94
2016,1150,2,0,76.99
2016,1150,2,15,62.64
2016,1150,2,50,30.24
2016,1150,2,65,17.89
2016,1150,3,0,71.25
2016,1150,3,15,56.99
2016,1150,3,50,26.66
2016,1150,3,65,15.94
2016,1152,1,0,65.02
2016,1152,1,15,50.74
2016,1152,1,50,21.9
2016,1152,1,65,12.6
2016,1152,2,0,76.5
2016,1152,2,15,62.2
2016,1152,2,50,29.78
2016,1152,2,65,17.46
2016,1152,3,0,70.82
2016,1152,3,15,56.53
2016,1152,3,50,26.2
2016,1152,3,65,15.56
2016,1153,1,0,64.9
2016,1153,1,15,50.61
2016,1153,1,50,22.06
2016,1153,1,65,12.79
2016,1153,2,0,76.24
2016,1153,2,15,61.89
2016,1153,2,50,29.71
2016,1153,2,65,17.29
2016,1153,3,0,70.58
2016,1153,3,15,56.27
2016,1153,3,50,26.2
2016,1153,3,65,15.52
2016,1154,1,0,64.81
2016,1154,1,15,50.5
2016,1154,1,50,21.18
2016,1154,1,65,12.07
2016,1154,2,0,76.44
2016,1154,2,15,62.16
2016,1154,2,50,29.36
2016,1154,2,65,16.92
2016,1154,3,0,70.69
2016,1154,3,15,56.4
2016,1154,3,50,25.62
2016,1154,3,65,15.04
2016,1156,1,0,66.78
2016,1156,1,15,52.3
2016,1156,1,50,22.22
2016,1156,1,65,12.75
2016,1156,2,0,78.15
2016,1156,2,15,63.75
2016,1156,2,50,30.73
2016,1156,2,65,18.02
2016,1156,3,0,72.57
2016,1156,3,15,58.13
2016,1156,3,50,26.85
2016,1156,3,65,15.96
2016,1157,1,0,63.96
2016,1157,1,15,49.55
2016,1157,1,50,21.27
2016,1157,1,65,12.5
2016,1157,2,0,75.41
2016,1157,2,15,61.13
2016,1157,2,50,29.3
2016,1157,2,65,17.35
2016,1157,3,0,69.76
2016,1157,3,15,55.42
2016,1157,3,50,25.68
2016,1157,3,65,15.5
2016,1158,1,0,63.35
2016,1158,1,15,49.14
2016,1158,1,50,19.95
2016,1158,1,65,11.81
2016,1158,2,0,75.2
2016,1158,2,15,60.94
2016,1158,2,50,28.67
2016,1158,2,65,16.8
2016,1158,3,0,69.22
2016,1158,3,15,54.99
2016,1158,3,50,24.65
2016,1158,3,65,14.87
2016,1160,1,0,67.35
2016,1160,1,15,53.05
2016,1160,1,50,23.04
2016,1160,1,65,13.52
2016,1160,2,0,76.9
2016,1160,2,15,62.55
2016,1160,2,50,29.83
2016,1160,2,65,17.36
2016,1160,3,0,72.24
2016,1160,3,15,57.92
2016,1160,3,50,26.74
2016,1160,3,65,15.83
2016,1161,1,0,66.01
2016,1161,1,15,51.58
2016,1161,1,50,21.96
2016,1161,1,65,12.94
2016,1161,2,0,77.7
2016,1161,2,15,63.1
2016,1161,2,50,30.26
2016,1161,2,65,17.73
2016,1161,3,0,71.9
2016,1161,3,15,57.4
