year,reg_sk,sex_sk,age,dr
2009,1197,3,15,8.1e-4
2009,1197,3,20,0.001787
2009,1197,3,25,0.002659
2009,1197,3,30,0.004101
2009,1197,3,35,0.005337
2009,1197,3,40,0.00683
2009,1197,3,45,0.009352
2009,1197,3,50,0.011387
2009,1197,3,55,0.016345
2009,1197,3,60,0.023356
2009,1197,3,65,0.031381
2009,1197,3,70,0.046411
2009,1197,3,75,0.068132
2009,1197,3,80,0.107768
2009,1197,3,85,0.189227
2009,1198,1,0,0.009101
2009,1198,1,1,5.53e-4
2009,1198,1,5,5.69e-4
2009,1198,1,10,5.55e-4
2009,1198,1,15,0.002303
2009,1198,1,20,0.004411
2009,1198,1,25,0.005197
2009,1198,1,30,0.007989
2009,1198,1,35,0.008218
2009,1198,1,40,0.011509
2009,1198,1,45,0.015217
2009,1198,1,50,0.022013
2009,1198,1,55,0.029878
2009,1198,1,60,0.039816
2009,1198,1,65,0.056386
2009,1198,1,70,0.075682
2009,1198,1,75,0.089884
2009,1198,1,80,0.143543
2009,1198,1,85,0.204652
2009,1198,2,0,0.009025
2009,1198,2,1,6.39e-4
2009,1198,2,5,3.1e-4
2009,1198,2,10,4.23e-4
2009,1198,2,15,8.43e-4
2009,1198,2,20,9.81e-4
2009,1198,2,25,0.001224
2009,1198,2,30,0.00197
2009,1198,2,35,0.003044
2009,1198,2,40,0.003636
2009,1198,2,45,0.005184
2009,1198,2,50,0.008479
2009,1198,2,55,0.010872
2009,1198,2,60,0.016058
2009,1198,2,65,0.028037
2009,1198,2,70,0.042186
2009,1198,2,75,0.067692
2009,1198,2,80,0.099845
2009,1198,2,85,0.193629
2009,1198,3,0,0.009071
2009,1198,3,1,5.96e-4
2009,1198,3,5,4.42e-4
2009,1198,3,10,4.91e-4
2009,1198,3,15,0.001583
2009,1198,3,20,0.002724
2009,1198,3,25,0.003237
2009,1198,3,30,0.004995
2009,1198,3,35,0.005615
2009,1198,3,40,0.007501
2009,1198,3,45,0.010012
2009,1198,3,50,0.014814
2009,1198,3,55,0.019406
2009,1198,3,60,0.026252
2009,1198,3,65,0.039077
2009,1198,3,70,0.054435
2009,1198,3,75,0.074959
2009,1198,3,80,0.112323
2009,1198,3,85,0.19674
2009,1199,1,0,0.02011
2009,1199,1,1,8.77e-4
2009,1199,1,5,2.02e-4
2009,1199,1,10,8.47e-4
2009,1199,1,15,0.002197
2009,1199,1,20,0.005104
2009,1199,1,25,0.006927
2009,1199,1,30,0.009818
2009,1199,1,35,0.010586
2009,1199,1,40,0.020869
2009,1199,1,45,0.018409
2009,1199,1,50,0.026762
2009,1199,1,55,0.039834
2009,1199,1,60,0.046237
2009,1199,1,65,0.064216
2009,1199,1,70,0.086868
2009,1199,1,75,0.120116
2009,1199,1,80,0.155022
2009,1199,1,85,0.223265
2009,1199,2,0,0.009753
2009,1199,2,1,2.26e-4
2009,1199,2,5,6.27e-4
2009,1199,2,10,6.52e-4
2009,1199,2,15,0.001505
2009,1199,2,20,0.001024
2009,1199,2,25,0.001967
2009,1199,2,30,0.00218
2009,1199,2,35,0.003866
2009,1199,2,40,0.006634
2009,1199,2,45,0.008227
2009,1199,2,50,0.011616
2009,1199,2,55,0.013271
2009,1199,2,60,0.018084
2009,1199,2,65,0.025747
2009,1199,2,70,0.035912
2009,1199,2,75,0.067901
2009,1199,2,80,0.12298
2009,1199,2,85,0.216403
2009,1199,3,0,0.014959
2009,1199,3,1,5.56e-4
2009,1199,3,5,4.11e-4
2009,1199,3,10,7.51e-4
2009,1199,3,15,0.001874
2009,1199,3,20,0.003209
2009,1199,3,25,0.004475
2009,1199,3,30,0.005972
2009,1199,3,35,0.007216
2009,1199,3,40,0.01342
2009,1199,3,45,0.013151
2009,1199,3,50,0.018586
2009,1199,3,55,0.024805
2009,1199,3,60,0.030108
2009,1199,3,65,0.040267
2009,1199,3,70,0.052713
2009,1199,3,75,0.082931
2009,1199,3,80,0.130966
2009,1199,3,85,0.218005
2010,1100,1,0,0.008823
2010,1100,1,1,6.04e-4
2010,1100,1,5,3.55e-4
2010,1100,1,10,3.87e-4
2010,1100,1,15,0.001186
2010,1100,1,20,0.002546
2010,1100,1,25,0.004491
2010,1100,1,30,0.006808
2010,1100,1,35,0.007934
2010,1100,1,40,0.009782
2010,1100,1,45,0.013354
2010,1100,1,50,0.018567
2010,1100,1,55,0.02625
2010,1100,1,60,0.037143
2010,1100,1,65,0.049925
2010,1100,1,70,0.068599
2010,1100,1,75,0.097635
2010,1100,1,80,0.138043
2010,1100,1,85,0.198593
2010,1100,2,0,0.007019
2010,1100,2,1,4.78e-4
2010,1100,2,5,2.35e-4
2010,1100,2,10,2.56e-4
2010,1100,2,15,5.25e-4
2010,1100,2,20,7.77e-4
2010,1100,2,25,0.001304
2010,1100,2,30,0.001932
2010,1100,2,35,0.002406
2010,1100,2,40,0.003152
2010,1100,2,45,0.004174
2010,1100,2,50,0.005932
2010,1100,2,55,0.009132
2010,1100,2,60,0.013097
2010,1100,2,65,0.020105
2010,1100,2,70,0.032152
2010,1100,2,75,0.057811
2010,1100,2,80,0.098828
2010,1100,2,85,0.188206
2010,1100,3,0,0.007943
2010,1100,3,1,5.43e-4
2010,1100,3,5,2.96e-4
2010,1100,3,10,3.23e-4
2010,1100,3,15,8.6e-4
2010,1100,3,20,0.001672
2010,1100,3,25,0.0029
2010,1100,3,30,0.004338
2010,1100,3,35,0.005107
2010,1100,3,40,0.006354
2010,1100,3,45,0.008504
2010,1100,3,50,0.011688
2010,1100,3,55,0.016557
2010,1100,3,60,0.023037
2010,1100,3,65,0.031178
2010,1100,3,70,0.044478
2010,1100,3,75,0.069796
2010,1100,3,80,0.108782
2010,1100,3,85,0.190316
2010,1101,1,0,0.010765
2010,1101,1,1,6.39e-4
2010,1101,1,5,3.45e-4
2010,1101,1,10,5.75e-4
2010,1101,1,15,0.001557
2010,1101,1,20,0.003326
2010,1101,1,25,0.005344
2010,1101,1,30,0.007067
2010,1101,1,35,0.007331
2010,1101,1,40,0.009652
2010,1101,1,45,0.014037000000000001
2010,1101,1,50,0.017527
2010,1101,1,55,0.024558
2010,1101,1,60,0.032018
2010,1101,1,65,0.066696
2010,1101,1,70,0.071307
2010,1101,1,75,0.106275
2010,1101,1,80,0.12934
2010,1101,1,85,0.180453
2010,1101,2,0,0.007552
2010,1101,2,1,6.18e-4
2010,1101,2,5,2.63e-4
2010,1101,2,10,3e-4
2010,1101,2,15,6.89e-4
2010,1101,2,20,8.07e-4
2010,1101,2,25,0.001236
2010,1101,2,30,0.001892
2010,1101,2,35,0.002463
2010,1101,2,40,0.003522
2010,1101,2,45,0.005037
2010,1101,2,50,0.006198
2010,1101,2,55,0.009518
2010,1101,2,60,0.01185
2010,1101,2,65,0.025921
2010,1101,2,70,0.0305
2010,1101,2,75,0.06341
2010,1101,2,80,0.097592
2010,1101,2,85,0.173263
2010,1101,3,0,0.009197
2010,1101,3,1,6.29e-4
2010,1101,3,5,3.05e-4
2010,1101,3,10,4.4e-4
2010,1101,3,15,0.001125
2010,1101,3,20,0.002063
2010,1101,3,25,0.003278
2010,1101,3,30,0.004412
2010,1101,3,35,0.004812
2010,1101,3,40,0.006462
2010,1101,3,45,0.009286
2010,1101,3,50,0.011429
2010,1101,3,55,0.016189
2010,1101,3,60,0.020404
2010,1101,3,65,0.041157
2010,1101,3,70,0.044752
2010,1101,3,75,0.077056
2010,1101,3,80,0.105758
2010,1101,3,85,0.174725
2010,1103,1,0,0.006784
2010,1103,1,1,4.85e-4
2010,1103,1,5,3.61e-4
2010,1103,1,10,3.76e-4
2010,1103,1,15,9.45e-4
2010,1103,1,20,0.002019
2010,1103,1,25,0.003139
2010,1103,1,30,0.00498
2010,1103,1,35,0.00624
2010,1103,1,40,0.008851
2010,1103,1,45,0.012637
2010,1103,1,50,0.016141
2010,1103,1,55,0.021536
2010,1103,1,60,0.025603
2010,1103,1,65,0.053347
2010,1103,1,70,0.057508
2010,1103,1,75,0.092764
2010,1103,1,80,0.119545
2010,1103,1,85,0.184205
2010,1103,2,0,0.005674
2010,1103,2,1,3.24e-4
2010,1103,2,5,2.42e-4
2010,1103,2,10,2.58e-4
2010,1103,2,15,4.43e-4
2010,1103,2,20,6.2e-4
2010,1103,2,25,8.04e-4
2010,1103,2,30,0.001208
2010,1103,2,35,0.001874
2010,1103,2,40,0.002717
2010,1103,2,45,0.004008
2010,1103,2,50,0.005458
2010,1103,2,55,0.007726
2010,1103,2,60,0.009506
2010,1103,2,65,0.024567
2010,1103,2,70,0.029548
2010,1103,2,75,0.061262
2010,1103,2,80,0.097217
2010,1103,2,85,0.173004
2010,1103,3,0,0.006243
2010,1103,3,1,4.06e-4
2010,1103,3,5,3.04e-4
2010,1103,3,10,3.19e-4
2010,1103,3,15,6.98e-4
2010,1103,3,20,0.001322
2010,1103,3,25,0.001963
2010,1103,3,30,0.003059
2010,1103,3,35,0.003996
2010,1103,3,40,0.005675
2010,1103,3,45,0.00808
2010,1103,3,50,0.010379
2010,1103,3,55,0.013817
2010,1103,3,60,0.016361
2010,1103,3,65,0.035494
2010,1103,3,70,0.03951
2010,1103,3,75,0.071825
2010,1103,3,80,0.103569
2010,1103,3,85,0.175448
2010,1104,1,0,0.011935
2010,1104,1,1,6.93e-4
2010,1104,1,5,4.22e-4
2010,1104,1,10,4.71e-4
2010,1104,1,15,0.001848
2010,1104,1,20,0.003279
2010,1104,1,25,0.005256
2010,1104,1,30,0.007212
2010,1104,1,35,0.007333
2010,1104,1,40,0.010226
2010,1104,1,45,0.015129
2010,1104,1,50,0.019775
2010,1104,1,55,0.028138
2010,1104,1,60,0.034362
2010,1104,1,65,0.064481
2010,1104,1,70,0.069069
2010,1104,1,75,0.109897
2010,1104,1,80,0.133947
2010,1104,1,85,0.187857
2010,1104,2,0,0.009516
2010,1104,2,1,4.53e-4
2010,1104,2,5,3.31e-4
2010,1104,2,10,3.43e-4
2010,1104,2,15,9.84e-4
2010,1104,2,20,9.82e-4
2010,1104,2,25,0.001654
2010,1104,2,30,0.002106
2010,1104,2,35,0.002555
2010,1104,2,40,0.003779
2010,1104,2,45,0.005341
2010,1104,2,50,0.006707
2010,1104,2,55,0.010576
2010,1104,2,60,0.01303
2010,1104,2,65,0.026319
2010,1104,2,70,0.032764
2010,1104,2,75,0.064894
2010,1104,2,80,0.097724
2010,1104,2,85,0.177189
2010,1104,3,0,0.010761
2010,1104,3,1,5.77e-4
2010,1104,3,5,3.77e-4
2010,1104,3,10,4.09e-4
2010,1104,3,15,0.001418
2010,1104,3,20,0.002136
2010,1104,3,25,0.003454
2010,1104,3,30,0.004618
2010,1104,3,35,0.004883
2010,1104,3,40,0.006916
2010,1104,3,45,0.009952
2010,1104,3,50,0.012657
2010,1104,3,55,0.018239
2010,1104,3,60,0.021768
2010,1104,3,65,0.040543
2010,1104,3,70,0.045197
2010,1104,3,75,0.078405
2010,1104,3,80,0.106657
2010,1104,3,85,0.17911
2010,1105,1,0,0.013454
2010,1105,1,1,7.3e-4
2010,1105,1,5,2.5e-4
2010,1105,1,10,5.98e-4
2010,1105,1,15,0.001747
2010,1105,1,20,0.002683
2010,1105,1,25,0.005477
2010,1105,1,30,0.007872
2010,1105,1,35,0.009431
2010,1105,1,40,0.011262
2010,1105,1,45,0.015407
2010,1105,1,50,0.019982
2010,1105,1,55,0.028041
2010,1105,1,60,0.036673
2010,1105,1,65,0.062811
2010,1105,1,70,0.07198
2010,1105,1,75,0.107355
2010,1105,1,80,0.132611
2010,1105,1,85,0.189276
2010,1105,2,0,0.009249
2010,1105,2,1,4.31e-4
2010,1105,2,5,3.27e-4
2010,1105,2,10,4.09e-4
2010,1105,2,15,9.05e-4
2010,1105,2,20,0.001163
2010,1105,2,25,0.00183
2010,1105,2,30,0.002444
2010,1105,2,35,0.003172
2010,1105,2,40,0.004071
2010,1105,2,45,0.005652
2010,1105,2,50,0.007814
2010,1105,2,55,0.010834
2010,1105,2,60,0.013866
2010,1105,2,65,0.025879
2010,1105,2,70,0.033714
2010,1105,2,75,0.064583
2010,1105,2,80,0.105239
2010,1105,2,85,0.188696
2010,1105,3,0,0.011402
2010,1105,3,1,5.84e-4
2010,1105,3,5,2.87e-4
2010,1105,3,10,5.06e-4
2010,1105,3,15,0.001359
2010,1105,3,20,0.001995
2010,1105,3,25,0.003692
2010,1105,3,30,0.005173
2010,1105,3,35,0.006303
2010,1105,3,40,0.00766
2010,1105,3,45,0.010377
2010,1105,3,50,0.013427
2010,1105,3,55,0.018389
2010,1105,3,60,0.023404
2010,1105,3,65,0.039902
2010,1105,3,70,0.046781
2010,1105,3,75,0.0775
2010,1105,3,80,0.112525
2010,1105,3,85,0.189395
2010,1107,1,0,0.010468
2010,1107,1,1,4.87e-4
2010,1107,1,5,2.28e-4
2010,1107,1,10,3.55e-4
2010,1107,1,15,9.21e-4
2010,1107,1,20,0.001812
2010,1107,1,25,0.002821
2010,1107,1,30,0.004705
2010,1107,1,35,0.006218
2010,1107,1,40,0.008702
2010,1107,1,45,0.012893
2010,1107,1,50,0.016185
2010,1107,1,55,0.021821
2010,1107,1,60,0.027043
2010,1107,1,65,0.059357
2010,1107,1,70,0.063503
2010,1107,1,75,0.09777
2010,1107,1,80,0.127152
2010,1107,1,85,0.192122
2010,1107,2,0,0.00928
2010,1107,2,1,3.52e-4
2010,1107,2,5,1.99e-4
2010,1107,2,10,1.59e-4
2010,1107,2,15,4.34e-4
2010,1107,2,20,4.86e-4
2010,1107,2,25,8.08e-4
2010,1107,2,30,0.001288
2010,1107,2,35,0.002148
2010,1107,2,40,0.002747
2010,1107,2,45,0.003964
2010,1107,2,50,0.005009
2010,1107,2,55,0.007606
2010,1107,2,60,0.009845
2010,1107,2,65,0.023722
2010,1107,2,70,0.030183
2010,1107,2,75,0.059704
2010,1107,2,80,0.098465
2010,1107,2,85,0.181111
2010,1107,3,0,0.009886
2010,1107,3,1,4.22e-4
2010,1107,3,5,2.14e-4
2010,1107,3,10,2.6e-4
2010,1107,3,15,6.77e-4
2010,1107,3,20,0.001141
2010,1107,3,25,0.001815
2010,1107,3,30,0.002979
2010,1107,3,35,0.004141
2010,1107,3,40,0.005622
2010,1107,3,45,0.008168
2010,1107,3,50,0.01018
2010,1107,3,55,0.013869
2010,1107,3,60,0.017084
2010,1107,3,65,0.03696
2010,1107,3,70,0.041846
2010,1107,3,75,0.072359
2010,1107,3,80,0.106522
2010,1107,3,85,0.183557
2010,1108,1,0,0.011964
2010,1108,1,1,5.59e-4
2010,1108,1,5,3.62e-4
2010,1108,1,10,7.08e-4
2010,1108,1,15,0.001387
2010,1108,1,20,0.003005
2010,1108,1,25,0.005497
2010,1108,1,30,0.008042
2010,1108,1,35,0.009815
2010,1108,1,40,0.012791
2010,1108,1,45,0.018197
2010,1108,1,50,0.024673
2010,1108,1,55,0.032026
2010,1108,1,60,0.04097
2010,1108,1,65,0.066612
2010,1108,1,70,0.076532
2010,1108,1,75,0.112574
2010,1108,1,80,0.145317
2010,1108,1,85,0.201404
2010,1108,2,0,0.010014
2010,1108,2,1,4.5e-4
2010,1108,2,5,2.85e-4
2010,1108,2,10,4.59e-4
2010,1108,2,15,8.14e-4
2010,1108,2,20,6.97e-4
2010,1108,2,25,0.001391
2010,1108,2,30,0.002654
2010,1108,2,35,0.003353
2010,1108,2,40,0.0044
2010,1108,2,45,0.006209
2010,1108,2,50,0.008706
2010,1108,2,55,0.011274
2010,1108,2,60,0.013353
2010,1108,2,65,0.026559
2010,1108,2,70,0.031129
2010,1108,2,75,0.06307
2010,1108,2,80,0.101413
2010,1108,2,85,0.191685
2010,1108,3,0,0.011016
2010,1108,3,1,5.06e-4
2010,1108,3,5,3.24e-4
2010,1108,3,10,5.86e-4
2010,1108,3,15,0.001128
2010,1108,3,20,0.001969
2010,1108,3,25,0.003487
2010,1108,3,30,0.005359
2010,1108,3,35,0.006531
2010,1108,3,40,0.008473
2010,1108,3,45,0.01194
2010,1108,3,50,0.015969
2010,1108,3,55,0.020258
2010,1108,3,60,0.024761
2010,1108,3,65,0.041575
2010,1108,3,70,0.046469
2010,1108,3,75,0.07695
2010,1108,3,80,0.111934
2010,1108,3,85,0.19345
2010,1110,1,0,0.015092
2010,1110,1,1,5.73e-4
2010,1110,1,5,3.3e-4
2010,1110,1,10,4.19e-4
2010,1110,1,15,0.00144
2010,1110,1,20,0.003537
2010,1110,1,25,0.00548
2010,1110,1,30,0.009394
2010,1110,1,35,0.011352
2010,1110,1,40,0.015399
2010,1110,1,45,0.018702
2010,1110,1,50,0.024731
2010,1110,1,55,0.034804
2010,1110,1,60,0.049506
2010,1110,1,65,0.066318
2010,1110,1,70,0.087614
2010,1110,1,75,0.116087
2010,1110,1,80,0.171843
2010,1110,1,85,0.251698
2010,1110,2,0,0.011709
2010,1110,2,1,3.5e-4
2010,1110,2,5,2.6e-4
2010,1110,2,10,1.46e-4
2010,1110,2,15,7.44e-4
2010,1110,2,20,0.001067
2010,1110,2,25,0.001703
2010,1110,2,30,0.003254
2010,1110,2,35,0.00404
2010,1110,2,40,0.005766
2010,1110,2,45,0.006476
2010,1110,2,50,0.009145
2010,1110,2,55,0.013878
2010,1110,2,60,0.015504
2010,1110,2,65,0.028778
2010,1110,2,70,0.040382
2010,1110,2,75,0.074011
2010,1110,2,80,0.110798
2010,1110,2,85,0.192902
2010,1110,3,0,0.013431
2010,1110,3,1,4.64e-4
2010,1110,3,5,2.96e-4
2010,1110,3,10,2.86e-4
2010,1110,3,15,0.001102
2010,1110,3,20,0.002366
2010,1110,3,25,0.003596
2010,1110,3,30,0.006295
2010,1110,3,35,0.007638
2010,1110,3,40,0.010501
2010,1110,3,45,0.012317
2010,1110,3,50,0.016282
2010,1110,3,55,0.023198
2010,1110,3,60,0.030105
2010,1110,3,65,0.042873
2010,1110,3,70,0.056405
2010,1110,3,75,0.086551
2010,1110,3,80,0.12659
2010,1110,3,85,0.204531
2010,1111,1,0,0.00712
2010,1111,1,1,5.19e-4
2010,1111,1,5,2.75e-4
2010,1111,1,10,3.1e-4
2010,1111,1,15,0.001382
2010,1111,1,20,0.002831
2010,1111,1,25,0.00386
2010,1111,1,30,0.006261
2010,1111,1,35,0.008862
2010,1111,1,40,0.010869
2010,1111,1,45,0.017657
2010,1111,1,50,0.024095
2010,1111,1,55,0.033037
2010,1111,1,60,0.042117
2010,1111,1,65,0.053803
2010,1111,1,70,0.073854
2010,1111,1,75,0.10378
2010,1111,1,80,0.140083
2010,1111,1,85,0.18846
2010,1111,2,0,0.006814
2010,1111,2,1,4.01e-4
2010,1111,2,5,2.25e-4
2010,1111,2,10,1.43e-4
2010,1111,2,15,7.45e-4
2010,1111,2,20,7.28e-4
2010,1111,2,25,0.001051
2010,1111,2,30,0.001994
2010,1111,2,35,0.002588
2010,1111,2,40,0.003348
2010,1111,2,45,0.00461
2010,1111,2,50,0.006434
2010,1111,2,55,0.010221
2010,1111,2,60,0.013681
2010,1111,2,65,0.01945
2010,1111,2,70,0.032072
2010,1111,2,75,0.061086
2010,1111,2,80,0.100432
2010,1111,2,85,0.189717
2010,1111,3,0,0.006971
2010,1111,3,1,4.61e-4
2010,1111,3,5,2.51e-4
2010,1111,3,10,2.28e-4
2010,1111,3,15,0.001075
2010,1111,3,20,0.001831
2010,1111,3,25,0.002495
2010,1111,3,30,0.004153
2010,1111,3,35,0.005714
2010,1111,3,40,0.007048
2010,1111,3,45,0.010886
2010,1111,3,50,0.014523
2010,1111,3,55,0.020061
2010,1111,3,60,0.02521
2010,1111,3,65,0.03198
2010,1111,3,70,0.045492
2010,1111,3,75,0.07273
2010,1111,3,80,0.109461
2010,1111,3,85,0.189654
2010,1112,1,0,0.008637
2010,1112,1,1,6.65e-4
2010,1112,1,5,2.97e-4
2010,1112,1,10,5.83e-4
2010,1112,1,15,0.001148
2010,1112,1,20,0.002283
2010,1112,1,25,0.004465
2010,1112,1,30,0.006226
2010,1112,1,35,0.008837
2010,1112,1,40,0.009718
2010,1112,1,45,0.012985
2010,1112,1,50,0.018925
2010,1112,1,55,0.024975
2010,1112,1,60,0.037253
2010,1112,1,65,0.048412
2010,1112,1,70,0.067285
2010,1112,1,75,0.098813
2010,1112,1,80,0.132027
2010,1112,1,85,0.16631
2010,1112,2,0,0.007437
2010,1112,2,1,5.7e-4
2010,1112,2,5,2.32e-4
2010,1112,2,10,3.03e-4
2010,1112,2,15,5.98e-4
2010,1112,2,20,8.87e-4
2010,1112,2,25,9.48e-4
2010,1112,2,30,0.001857
2010,1112,2,35,0.002396
2010,1112,2,40,0.002915
2010,1112,2,45,0.003863
2010,1112,2,50,0.005837
2010,1112,2,55,0.009217
2010,1112,2,60,0.013442
2010,1112,2,65,0.020688
2010,1112,2,70,0.033265
2010,1112,2,75,0.060267
2010,1112,2,80,0.101472
2010,1112,2,85,0.159497
2010,1112,3,0,0.008048
2010,1112,3,1,6.18e-4
2010,1112,3,5,2.65e-4
2010,1112,3,10,4.45e-4
2010,1112,3,15,8.79e-4
2010,1112,3,20,0.001598
2010,1112,3,25,0.002701
2010,1112,3,30,0.004014
2010,1112,3,35,0.005551
2010,1112,3,40,0.006233
2010,1112,3,45,0.008228
2010,1112,3,50,0.011853
2010,1112,3,55,0.01611
2010,1112,3,60,0.023421
2010,1112,3,65,0.030882
2010,1112,3,70,0.044855
2010,1112,3,75,0.072361
2010,1112,3,80,0.109929
2010,1112,3,85,0.161461
2010,1114,1,0,0.005213
2010,1114,1,1,4.07e-4
2010,1114,1,5,4.59e-4
2010,1114,1,10,2.6e-4
2010,1114,1,15,0.001015
2010,1114,1,20,0.001895
2010,1114,1,25,0.002807
2010,1114,1,30,0.004795
2010,1114,1,35,0.005607
2010,1114,1,40,0.007092
2010,1114,1,45,0.010836
2010,1114,1,50,0.015267
2010,1114,1,55,0.021186
2010,1114,1,60,0.030052
2010,1114,1,65,0.045776
2010,1114,1,70,0.067921
2010,1114,1,75,0.09701
2010,1114,1,80,0.143869
2010,1114,1,85,0.223343
2010,1114,2,0,0.005166
2010,1114,2,1,2.32e-4
2010,1114,2,5,1.21e-4
2010,1114,2,10,2.74e-4
2010,1114,2,15,3.24e-4
2010,1114,2,20,7.17e-4
2010,1114,2,25,7.22e-4
2010,1114,2,30,0.001342
2010,1114,2,35,0.001818
2010,1114,2,40,0.002364
2010,1114,2,45,0.003037
2010,1114,2,50,0.005098
2010,1114,2,55,0.007303
2010,1114,2,60,0.011245
2010,1114,2,65,0.017946
2010,1114,2,70,0.030863
2010,1114,2,75,0.057037
2010,1114,2,80,0.100004
2010,1114,2,85,0.19545
2010,1114,3,0,0.00519
2010,1114,3,1,3.22e-4
2010,1114,3,5,2.94e-4
2010,1114,3,10,2.67e-4
2010,1114,3,15,6.65e-4
2010,1114,3,20,0.0013
2010,1114,3,25,0.00177
2010,1114,3,30,0.003049
2010,1114,3,35,0.003653
2010,1114,3,40,0.004622
2010,1114,3,45,0.006729
2010,1114,3,50,0.0098
2010,1114,3,55,0.013523
2010,1114,3,60,0.019336
2010,1114,3,65,0.028425
2010,1114,3,70,0.043916
2010,1114,3,75,0.069759
2010,1114,3,80,0.111058
2010,1114,3,85,0.200272
2010,1115,1,0,0.00802
2010,1115,1,1,6.63e-4
2010,1115,1,5,4.71e-4
2010,1115,1,10,3.35e-4
2010,1115,1,15,0.001476
2010,1115,1,20,0.0024
2010,1115,1,25,0.00451
2010,1115,1,30,0.007344
2010,1115,1,35,0.008696
2010,1115,1,40,0.01249
2010,1115,1,45,0.015476
2010,1115,1,50,0.02231
2010,1115,1,55,0.029051
2010,1115,1,60,0.040433
2010,1115,1,65,0.055385
2010,1115,1,70,0.079249
2010,1115,1,75,0.107115
2010,1115,1,80,0.14323
2010,1115,1,85,0.223462
2010,1115,2,0,0.007412
2010,1115,2,1,5.07e-4
2010,1115,2,5,2.49e-4
2010,1115,2,10,2.81e-4
2010,1115,2,15,4.93e-4
2010,1115,2,20,6.23e-4
2010,1115,2,25,0.001188
2010,1115,2,30,0.001776
2010,1115,2,35,0.002952
2010,1115,2,40,0.00282
2010,1115,2,45,0.004303
2010,1115,2,50,0.005693
2010,1115,2,55,0.00867
2010,1115,2,60,0.012627
2010,1115,2,65,0.020354
2010,1115,2,70,0.034905
2010,1115,2,75,0.0603
2010,1115,2,80,0.098734
2010,1115,2,85,0.198239
2010,1115,3,0,0.007724
2010,1115,3,1,5.87e-4
2010,1115,3,5,3.63e-4
2010,1115,3,10,3.09e-4
2010,1115,3,15,9.85e-4
2010,1115,3,20,0.001514
2010,1115,3,25,0.002871
2010,1115,3,30,0.004522
2010,1115,3,35,0.005765
2010,1115,3,40,0.007514
2010,1115,3,45,0.009658
2010,1115,3,50,0.013339
2010,1115,3,55,0.017517
2010,1115,3,60,0.024091
2010,1115,3,65,0.032841
2010,1115,3,70,0.049167
2010,1115,3,75,0.073532
2010,1115,3,80,0.109088
2010,1115,3,85,0.202273
2010,1117,1,0,0.007376
2010,1117,1,1,4.84e-4
2010,1117,1,5,3.71e-4
2010,1117,1,10,2.36e-4
2010,1117,1,15,0.001021
2010,1117,1,20,0.003154
2010,1117,1,25,0.005594
2010,1117,1,30,0.008137
2010,1117,1,35,0.009455
2010,1117,1,40,0.012228
2010,1117,1,45,0.017219
2010,1117,1,50,0.023211
2010,1117,1,55,0.032415
2010,1117,1,60,0.044916
2010,1117,1,65,0.057457
2010,1117,1,70,0.080085
2010,1117,1,75,0.114357
2010,1117,1,80,0.148662
2010,1117,1,85,0.194609
2010,1117,2,0,0.007143
2010,1117,2,1,4.77e-4
2010,1117,2,5,1.93e-4
2010,1117,2,10,2.1e-4
2010,1117,2,15,8.33e-4
2010,1117,2,20,6.17e-4
2010,1117,2,25,0.001665
2010,1117,2,30,0.002235
2010,1117,2,35,0.003099
2010,1117,2,40,0.003417
2010,1117,2,45,0.00522
2010,1117,2,50,0.006623
2010,1117,2,55,0.009958
2010,1117,2,60,0.013627
2010,1117,2,65,0.02168
2010,1117,2,70,0.033625
2010,1117,2,75,0.063938
2010,1117,2,80,0.104983
2010,1117,2,85,0.200176
2010,1117,3,0,0.007263
2010,1117,3,1,4.81e-4
2010,1117,3,5,2.84e-4
2010,1117,3,10,2.23e-4
2010,1117,3,15,0.00093000000000000005
2010,1117,3,20,0.001932
2010,1117,3,25,0.00366
2010,1117,3,30,0.005189
2010,1117,3,35,0.006206
2010,1117,3,40,0.007595
2010,1117,3,45,0.010754
2010,1117,3,50,0.013941
2010,1117,3,55,0.019392
2010,1117,3,60,0.026059
2010,1117,3,65,0.033986
2010,1117,3,70,0.047989
2010,1117,3,75,0.077629
2010,1117,3,80,0.114881
2010,1117,3,85,0.19962
2010,1118,1,0,0.009893
2010,1118,1,1,5.44e-4
2010,1118,1,5,3.96e-4
2010,1118,1,10,4.66e-4
2010,1118,1,15,9.54e-4
2010,1118,1,20,0.002147
2010,1118,1,25,0.00366
2010,1118,1,30,0.006157
2010,1118,1,35,0.006866
2010,1118,1,40,0.008764
2010,1118,1,45,0.012336
2010,1118,1,50,0.017665
2010,1118,1,55,0.02496
2010,1118,1,60,0.034308
2010,1118,1,65,0.047276
2010,1118,1,70,0.067209
2010,1118,1,75,0.093916
2010,1118,1,80,0.139698
2010,1118,1,85,0.196635
2010,1118,2,0,0.010013
2010,1118,2,1,4.8e-4
2010,1118,2,5,1.69e-4
2010,1118,2,10,1.76e-4
2010,1118,2,15,3.49e-4
2010,1118,2,20,6.18e-4
2010,1118,2,25,0.001127
2010,1118,2,30,0.001721
2010,1118,2,35,0.002127
2010,1118,2,40,0.002861
2010,1118,2,45,0.003952
2010,1118,2,50,0.006017
2010,1118,2,55,0.008121
2010,1118,2,60,0.012176
2010,1118,2,65,0.017738
2010,1118,2,70,0.031702
2010,1118,2,75,0.057386
2010,1118,2,80,0.100295
